assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,12,0,3.3,713,0.04,0.10,0.06,0.56,47,1,0,2.1,16.8,2023-09-18T18:45:00Z,90,6,0,0,0,0,5,0,651,1,1,1,1.0,2,485,534,49,50,True,0
0,0,1,0,2.2,713,0.01,0.01,0.00,0.78,59,2,0,0.2,0.2,2023-09-23T14:00:00Z,55,13,0,0,0,0,6,0,858,1,0,2,0.0,0,139,237,98,50,False,1
0,0,8,0,6.5,713,0.04,0.08,0.04,0.87,67,1,0,2.5,16.6,2023-10-01T13:00:00Z,76,4,0,0,0,0,7,0,891,1,1,1,2.0,1,-6,142,148,50,True,1
0,0,6,1,11.5,713,0.05,0.05,0.00,0.78,74,0,0,2.7,11.6,2023-10-07T16:30:00Z,75,8,0,0,0,0,8,0,1035,1,0,0,4.0,3,47,163,116,50,False,0
0,0,-4,1,5.7,713,0.00,0.45,0.45,0.61,88,0,0,2.0,3.2,2023-10-21T14:00:00Z,77,12,0,0,0,0,9,0,1284,1,2,2,11.0,2,134,248,114,50,True,1
0,0,5,0,11.5,713,0.01,0.07,0.06,2.95,97,3,0,4.6,20.6,2023-10-29T14:00:00Z,90,11,0,0,0,0,10,0,1146,1,0,3,14.0,1,-159,48,207,50,False,1
0,0,9,1,10.4,713,0.00,0.00,0.00,1.26,108,0,0,2.3,12.2,2023-11-05T14:00:00Z,90,2,0,0,0,0,11,0,1170,1,0,2,0.0,3,-35,94,129,50,True,0
0,0,9,0,15.4,713,0.14,0.14,0.00,1.45,119,3,0,4.1,21.2,2023-11-12T14:00:00Z,89,19,0,0,0,0,12,0,1187,1,2,3,4.0,2,-26,69,95,50,False,0
0,0,0,0,0.0,713,0.00,0.00,0.00,0.00,128,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,5,0,0,0,0,13,0,1333,0,3,2,0.0,0,61,144,83,50,True,0
0,0,12,1,15.3,713,0.06,0.06,0.00,0.64,139,0,0,3.1,15.2,2023-12-02T17:30:00Z,64,9,0,0,0,0,14,0,1241,1,1,0,0.0,3,-109,32,141,50,True,0
0,0,2,0,1.8,713,0.00,0.00,0.00,1.16,145,2,0,0.1,0.0,2023-12-06T19:30:00Z,45,10,0,0,0,0,15,0,1281,1,0,5,0.0,1,6,61,55,50,False,0
