assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
0,25,0,0,0,-5,0,1,24,4.8,0,0,24,0,0,8,4,0,0,0.2,24,0.0,0,2016-08-14T15:00:00Z,14 Aug 16:00,0,0,24,0,0,9,0,0,0,0,1,0,1,0,226601,1,0,0,4,3,0.0,0,0,0,0,55,True,0,1
0,73,0,0,0,9,1,3,58,15.1,0,0,24,0,1,13,1,0,0,2.5,549,9.0,1,2016-08-20T16:30:00Z,20 Aug 17:30,0,0,72,0,0,8,0,0,0,0,9,0,2,0,214978,1,0,1,0,0,1.0,3,-33475,5514,38989,55,False,0,0
0,71,0,0,0,12,0,6,62,18.2,1,0,24,1,0,28,0,1,0,3.0,1089,11.8,1,2016-08-27T14:00:00Z,27 Aug 15:00,0,0,90,0,0,18,0,0,0,0,5,0,3,0,204410,1,0,0,3,1,0.0,2,-18120,8586,26706,54,False,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,24,0,0,31,0,0,0,0.0,1639,0.0,0,2016-09-10T14:00:00Z,10 Sep 15:00,0,0,0,0,0,13,0,0,0,0,0,0,4,0,189709,0,0,0,1,2,0.0,0,-20560,8906,29466,54,True,0,0
0,46,0,0,0,29,0,0,42,29.7,0,0,24,0,0,43,0,1,1,8.5,2220,40.4,2,2016-09-17T14:00:00Z,17 Sep 15:00,0,0,24,0,0,7,0,0,0,0,2,0,5,0,162630,0,0,0,4,1,15.0,6,-28517,1549,30066,53,False,0,0
0,49,0,0,0,11,0,4,46,7.3,0,0,24,0,0,51,3,0,0,1.8,2804,7.4,0,2016-09-24T16:30:00Z,24 Sep 17:30,0,0,59,0,0,4,0,0,0,0,6,0,6,0,172179,3,3,2,0,3,3.0,1,5524,16276,10752,53,True,0,0
0,76,0,0,0,19,1,3,69,7.8,0,0,24,0,0,61,0,0,0,1.9,3390,11.4,0,2016-10-02T15:30:00Z,02 Oct 16:30,0,0,70,0,0,3,0,0,0,0,7,0,7,0,173839,0,2,0,1,0,0.0,3,-558,10224,10782,53,False,0,0
0,54,0,0,0,6,0,6,50,16.8,0,0,24,1,0,71,1,2,0,3.0,3979,4.8,1,2016-10-15T14:00:00Z,15 Oct 15:00,0,0,69,0,0,16,0,0,0,0,10,1,8,0,173641,0,0,0,2,3,8.0,-1,-2626,6897,9523,53,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,24,0,0,81,0,0,0,0.0,4571,0.0,0,2016-10-22T14:00:00Z,22 Oct 15:00,0,0,0,0,0,12,0,0,0,0,0,0,9,0,140212,0,0,0,0,0,0.0,0,-33771,562,34333,53,True,0,0
0,0,0,0,0,0,0,0,0,0.0,0,0,24,0,0,97,0,0,0,0.0,5165,0.0,0,2016-10-29T11:30:00Z,29 Oct 12:30,0,0,0,0,0,15,0,0,0,0,0,0,10,0,128068,0,0,0,4,1,0.0,0,-12419,415,12834,52,False,0,0
0,44,0,0,1,22,0,4,36,16.3,1,0,24,0,0,101,0,1,0,3.8,5763,16.2,1,2016-11-06T12:00:00Z,06 Nov 12:00,0,0,90,0,0,17,0,0,0,0,10,0,11,0,123782,0,3,1,1,1,5.0,3,-4719,1193,5912,52,True,0,0
0,13,0,0,0,0,0,1,12,2.3,0,0,24,0,0,113,1,0,0,0.5,6362,2.6,0,2016-11-19T12:30:00Z,19 Nov 12:30,0,0,11,0,0,11,0,0,0,0,2,0,12,0,123022,1,1,0,1,1,0.0,0,-1559,1994,3553,52,False,0,1
0,52,0,0,1,28,0,3,47,13.3,1,0,24,0,0,121,1,1,0,4.2,6963,22.0,0,2016-11-27T14:15:00Z,27 Nov 14:15,0,0,90,0,1,2,0,0,0,0,14,0,13,0,120984,3,7,1,1,3,7.0,3,-2351,962,3313,52,True,0,0
0,58,0,0,0,11,0,3,52,3.7,0,0,24,0,0,140,3,1,0,2.0,7567,7.8,0,2016-12-03T17:30:00Z,03 Dec 17:30,0,0,90,0,0,20,0,0,0,0,9,0,14,0,120340,0,0,0,5,1,8.0,2,-1060,1303,2363,52,False,0,0
0,88,0,0,0,15,0,3,77,29.3,2,0,24,0,0,141,4,1,0,5.3,8172,14.8,2,2016-12-10T15:00:00Z,10 Dec 15:00,0,0,90,0,0,14,0,1,0,0,8,0,15,0,119164,0,3,1,1,3,9.0,2,-1624,1356,2980,52,True,0,0
0,85,0,0,0,18,0,2,77,5.1,1,0,24,0,0,156,0,2,0,1.8,8782,12.4,0,2016-12-13T19:45:00Z,13 Dec 19:45,0,0,90,0,0,6,0,0,0,0,8,0,16,0,118464,0,1,0,1,2,0.0,2,-982,928,1910,52,False,0,0
0,44,0,0,0,11,0,2,35,12.8,0,0,24,0,0,164,1,2,0,1.7,9396,4.4,1,2016-12-18T16:00:00Z,18 Dec 16:00,0,0,90,0,0,10,0,0,0,0,3,0,17,0,118369,1,1,0,1,2,0.0,2,-328,1639,1967,52,False,0,0
0,142,0,0,0,13,1,2,135,31.0,1,0,24,0,0,171,1,0,0,4.7,10012,13.2,1,2016-12-26T15:00:00Z,26 Dec 15:00,0,0,90,0,0,19,0,0,0,0,6,0,18,0,118726,0,0,3,0,1,3.0,3,-197,2233,2430,52,True,0,0
0,115,0,0,0,19,1,2,97,19.5,0,0,24,0,0,181,1,0,0,7.5,10630,21.0,1,2017-01-01T16:00:00Z,01 Jan 16:00,0,0,90,0,0,5,0,0,0,0,8,0,19,0,120465,0,3,0,0,2,34.0,3,1294,3070,1776,52,True,0,0
1,71,0,0,0,24,0,2,63,35.8,0,0,24,0,0,191,2,3,0,6.3,11252,26.8,2,2017-01-03T19:45:00Z,03 Jan 19:45,0,0,90,0,0,2,0,1,0,0,7,0,20,0,120784,1,3,0,3,3,0.0,5,39,2194,2155,52,False,0,0
0,77,0,0,0,15,1,5,72,7.1,0,0,24,0,0,207,0,0,0,4.2,11876,19.4,0,2017-01-14T15:00:00Z,14 Jan 15:00,0,0,90,0,0,16,0,0,0,0,7,0,21,0,126731,0,0,1,4,0,15.0,3,4506,9201,4695,52,False,0,0
0,67,0,0,0,7,0,2,60,35.2,1,0,24,0,0,211,1,1,0,4.7,12507,12.2,3,2017-01-22T14:15:00Z,22 Jan 14:15,0,0,64,0,0,3,0,0,0,0,7,1,22,0,127239,0,0,0,1,2,0.0,-1,-177,3290,3467,52,True,0,0
