assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,12,0,18.3,250,0.01,0.01,0.00,1.33,5,1,0,2.7,8.8,2023-08-12T14:00:00Z,82,10,0,0,0,0,1,0,3376,1,1,0,0.0,2,0,0,0,50,True,0
0,0,8,0,18.4,250,0.14,0.17,0.03,3.11,11,4,0,3.6,13.8,2023-08-20T13:00:00Z,90,2,0,0,0,0,2,0,4037,1,0,4,4.0,2,-208,262,470,50,False,0
0,0,10,0,28.2,250,0.22,0.28,0.06,1.16,27,1,0,6.1,13.2,2023-08-26T14:00:00Z,90,20,0,0,0,0,3,0,4066,1,1,0,20.0,1,-280,265,545,50,True,1
0,0,10,0,11.1,250,0.01,0.01,0.00,0.76,40,2,0,1.6,4.6,2023-09-02T11:30:00Z,74,17,0,0,0,0,4,0,4498,1,2,2,0.0,2,91,663,572,50,False,0
0,0,3,0,0.0,250,0.00,0.00,0.00,0.00,43,0,0,0.0,0.0,2023-09-17T15:30:00Z,10,1,0,0,0,0,5,0,4139,0,1,0,0.0,1,-616,176,792,49,True,0
1,2,29,0,54.3,250,0.30,0.33,0.03,1.04,52,1,0,9.7,35.8,2023-09-23T16:30:00Z,90,4,0,0,0,0,6,0,3991,1,3,1,7.0,7,-220,123,343,49,False,0
0,0,8,0,40.9,250,0.88,1.63,0.75,0.89,63,2,0,7.0,5.2,2023-09-30T14:00:00Z,90,12,0,0,0,0,7,0,9422,1,2,1,24.0,2,4682,5579,897,49,True,0
0,0,27,1,8.6,250,0.09,0.31,0.22,0.72,75,0,1,7.9,49.4,2023-10-07T14:00:00Z,90,3,0,0,0,0,8,0,9746,1,0,3,21.0,8,395,2380,1985,49,True,0
0,0,9,0,0.8,250,0.02,0.03,0.01,2.24,85,2,0,1.1,9.2,2023-10-21T11:30:00Z,90,11,0,0,0,0,9,0,13605,1,0,2,1.0,2,3389,5568,2179,49,False,0
0,0,11,1,5.3,250,0.02,0.02,0.00,0.66,99,0,0,2.6,16.8,2023-10-29T13:00:00Z,90,19,0,0,0,0,10,0,13009,1,1,0,4.0,3,-560,1693,2253,49,False,0
