assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,164,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,17,0,14867,0,0,0,0.0,0,-463,491,954,44,False,0
0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,174,0,0,0.0,0.0,2024-12-26T15:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,18,0,14604,0,2,1,0.0,0,-407,630,1037,44,True,0
0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,186,0,0,0.0,0.0,2024-12-30T19:45:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,19,0,14437,0,0,2,0.0,0,-279,462,741,44,False,0
0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,194,0,0,0.0,0.0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,20,0,14363,0,1,1,0.0,0,-218,662,880,44,False,0
0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,208,0,0,0.0,0.0,2025-01-14T19:30:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,21,0,14316,0,2,2,0.0,0,-208,620,828,44,True,0
0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,213,0,0,0.0,0.0,2025-01-20T20:00:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,22,0,14018,0,1,3,0.0,0,-360,222,582,44,True,0
0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,227,0,0,0.0,0.0,2025-01-25T17:30:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,23,0,13854,0,1,3,0.0,0,-268,320,588,44,False,0
0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,234,0,0,0.0,0.0,2025-02-03T20:00:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,24,0,13937,0,1,2,0.0,0,-56,402,458,44,True,0
0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,242,0,0,0.0,0.0,2025-02-14T20:00:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,25,0,12949,0,0,3,0.0,0,-947,103,1050,44,False,0
0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,252,0,0,0.0,0.0,2025-02-22T17:30:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,26,0,12414,0,1,2,0.0,0,-581,0,581,44,False,0
0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,268,0,0,0.0,0.0,2025-02-25T20:15:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,27,0,12089,0,0,4,0.0,0,-328,0,328,44,True,0
0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,273,0,0,0.0,0.0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,28,0,11755,0,0,1,0.0,0,-335,0,335,44,True,0
0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,281,0,0,0.0,0.0,2025-03-16T13:30:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,29,0,11488,0,0,1,0.0,0,-206,0,206,44,False,0
0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,11358,0,0,1,0.0,0,-205,0,205,44,True,0
0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,302,0,0,0.0,0.0,2025-04-06T13:00:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,31,0,11239,0,0,0,0.0,0,-122,0,122,44,False,0
0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,314,0,0,0.0,0.0,2025-04-13T13:00:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,32,0,11117,0,2,2,0.0,0,-122,0,122,44,True,0
0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,325,0,0,0.0,0.0,2025-04-20T13:00:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,33,0,11017,0,2,1,0.0,0,-99,0,99,44,False,0
0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,334,0,0,0.0,0.0,2025-04-26T11:30:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,34,0,10948,0,0,1,0.0,0,-73,0,73,44,True,0
0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,345,0,0,0.0,0.0,2025-05-04T15:30:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,35,0,10919,0,1,3,0.0,0,-34,0,34,44,True,0
0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,356,0,0,0.0,0.0,2025-05-11T11:00:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,36,0,10874,0,0,2,0.0,0,-46,0,46,44,False,0
0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,365,0,0,0.0,0.0,2025-05-16T19:15:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,37,0,10832,0,0,1,0.0,0,-44,0,44,44,True,0
0,0,0,0,0.0,158,0.00,0.00,0.00,0.00,377,0,0,0.0,0.0,2025-05-25T15:00:00Z,0,0,0,0,0,0,0,0,False,16,0,0,0,0,38,0,10797,0,1,0,0.0,0,-36,0,36,44,False,0
