assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,10,0,33.9,287,1,4,0,5.2,15.6,2019-08-09T19:00:00Z,90,10,0,0,0,0,1,0,21324,1,4,2.0,2,0,0,0,45,False,0
2,2,33,0,58.3,287,17,1,0,14.6,46.6,2019-08-17T14:00:00Z,90,13,0,0,0,0,2,0,45092,1,3,41.0,10,13546,18880,5334,45,True,0
0,0,26,0,2.2,287,26,3,1,7.7,38.0,2019-08-24T11:30:00Z,90,6,0,0,0,0,3,0,333226,3,2,37.0,7,251060,293306,42246,46,True,0
0,0,1,0,3.1,287,40,2,0,1.1,0.2,2019-08-31T14:00:00Z,77,19,0,0,0,0,4,0,1089772,0,2,8.0,2,693891,732227,38336,47,False,0
0,0,24,0,12.8,287,46,2,1,9.2,46.0,2019-09-14T16:30:00Z,90,11,0,0,0,0,5,0,1264977,2,3,33.0,6,177537,281589,104052,48,True,1
0,0,14,0,15.5,287,52,2,0,5.2,8.2,2019-09-21T14:00:00Z,89,5,0,0,0,0,6,0,1769658,0,2,28.0,2,472528,494150,21622,49,False,0
0,0,-3,0,2.5,287,64,1,0,5.8,3.8,2019-09-28T14:00:00Z,80,7,0,0,0,0,7,0,1886599,0,2,52.0,2,121682,188103,66421,50,False,0
0,0,15,0,37.3,287,77,4,0,10.7,21.0,2019-10-05T14:00:00Z,79,2,0,0,0,0,8,0,1767780,5,1,49.0,2,-107698,57897,165595,50,True,0
0,0,7,1,13.8,287,82,0,0,2.5,5.6,2019-10-19T14:00:00Z,80,3,0,0,0,0,9,0,1592579,0,0,6.0,3,-183343,32857,216200,49,False,0
0,0,-7,0,11.3,287,97,2,0,1.6,0.0,2019-10-27T16:30:00Z,45,12,0,0,0,0,10,0,1543497,3,1,11.0,1,-60726,29850,90576,49,True,0
0,0,2,0,1.3,287,104,1,0,0.2,0.4,2019-11-02T15:00:00Z,6,4,0,0,0,0,11,0,1367222,0,2,0.0,1,-175072,25115,200187,48,False,0
0,0,5,0,14.2,287,117,0,0,2.7,6.4,2019-11-08T20:00:00Z,28,18,0,0,0,0,12,0,1301916,2,0,6.0,1,-69254,34397,103651,47,True,0
0,2,32,1,11.9,287,126,0,1,9.6,45.4,2019-11-23T15:00:00Z,79,8,0,0,0,0,13,0,1182058,2,0,39.0,10,-122255,27944,150199,46,False,0
0,1,26,0,21.8,287,137,2,1,10.0,37.2,2019-12-01T14:00:00Z,82,1,0,0,0,0,14,0,1177841,2,2,41.0,8,-9527,46908,56435,46,True,0
0,0,9,0,15.1,287,150,2,0,2.6,6.8,2019-12-04T19:30:00Z,82,16,0,0,0,0,15,0,1295483,1,2,4.0,2,107162,124218,17056,46,False,0
0,0,4,0,12.7,287,157,0,0,3.9,7.4,2019-12-08T14:00:00Z,18,15,0,0,0,0,16,0,1372375,2,1,19.0,1,73525,104432,30907,47,True,0
0,0,10,0,3.2,287,165,1,0,3.0,8.2,2019-12-14T15:00:00Z,84,9,0,0,0,0,17,0,1397932,1,1,19.0,1,22186,81539,59353,47,False,1
0,3,33,0,4.9,287,177,2,1,6.3,41.4,2019-12-21T15:00:00Z,86,20,0,0,0,0,18,0,1400304,2,1,17.0,10,13998,72425,58427,47,True,0
0,0,11,0,5.8,287,181,1,0,2.9,5.8,2019-12-26T15:00:00Z,90,2,0,0,0,0,19,0,1596402,0,1,17.0,2,169272,187408,18136,48,False,0
0,0,3,0,0.5,287,197,0,0,0.2,1.2,2019-12-28T17:30:00Z,4,17,0,0,0,0,20,0,1633039,2,2,0.0,1,38211,81704,43493,48,True,0
0,2,29,1,14.6,287,207,0,1,11.9,44.8,2020-01-01T17:30:00Z,77,7,0,0,0,0,21,0,1645246,1,1,60.0,10,7397,97570,90173,48,True,0
0,0,15,0,8.4,287,217,4,0,5.1,13.8,2020-01-11T15:00:00Z,90,12,0,0,0,0,22,0,1745327,0,4,29.0,2,92352,152227,59875,49,False,0
0,0,19,1,22.3,287,227,0,0,6.8,13.8,2020-01-18T15:00:00Z,90,3,0,0,0,0,23,0,1849383,0,1,32.0,3,97623,159180,61557,49,True,0
0,0,8,0,21.7,287,240,2,0,7.3,11.0,2020-01-22T19:30:00Z,90,17,0,0,0,0,24,0,1762975,1,2,40.0,1,-63001,48699,111700,50,False,1
0,0,6,1,23.1,287,247,0,0,4.2,12.6,2020-02-01T15:00:00Z,66,13,0,0,0,0,25,0,1636529,0,0,6.0,2,-144351,33074,177425,49,False,1
0,0,14,0,22.9,287,257,1,0,4.6,14.8,2020-02-15T17:30:00Z,90,10,0,0,0,0,26,0,1578260,1,0,8.0,2,-64460,23547,88007,49,True,0
0,0,12,0,13.9,287,270,3,0,2.2,7.8,2020-02-23T14:00:00Z,83,20,0,0,0,0,27,0,1537719,0,3,0.0,2,-44173,33560,77733,49,False,0
0,0,10,1,23.5,287,277,0,0,4.6,12.0,2020-02-28T20:00:00Z,67,9,0,0,0,0,28,0,1492336,0,1,10.0,3,-29534,36585,66119,48,True,0
0,0,0,0,2.3,287,288,1,0,0.9,4.2,2020-03-07T15:00:00Z,45,15,0,0,0,0,29,0,1474267,0,1,2.0,1,-29881,55371,85252,48,False,0
0,0,6,0,23.1,287,297,2,0,3.6,10.6,2020-06-19T17:00:00Z,61,16,0,0,0,0,39,0,1477337,3,0,2.0,2,5850,267513,261663,47,True,0
0,0,2,0,0.3,287,307,0,0,0.0,0.0,2020-06-24T17:00:00Z,3,8,0,0,0,0,40,0,1416854,1,0,0.0,1,-60176,34458,94634,47,True,0
0,0,12,0,13.6,287,311,3,0,2.7,3.4,2020-07-01T17:00:00Z,74,1,0,0,0,0,41,0,1354410,0,4,10.0,2,-63257,12498,75755,46,False,0
0,0,-2,0,3.3,287,327,0,0,0.6,0.0,2020-07-04T11:30:00Z,23,4,0,0,0,0,42,0,1309246,1,0,6.0,0,-47631,31393,79024,46,True,1
0,0,0,0,0.0,287,339,0,0,0.0,0.0,2020-07-07T17:00:00Z,0,18,0,0,0,0,43,0,1178277,1,2,0.0,0,-129977,6551,136528,46,False,0
0,0,1,0,1.3,287,346,1,0,0.5,2.2,2020-07-11T11:30:00Z,21,19,0,0,0,0,44,0,1060721,4,0,1.0,1,-119124,2378,121502,45,True,0
0,0,11,0,3.2,287,353,1,0,2.0,16.4,2020-07-14T19:15:00Z,70,6,0,0,0,0,45,0,1024331,0,1,0.0,1,-35733,6374,42107,45,False,1
0,0,5,0,2.1,287,366,1,0,2.1,0.6,2020-07-18T16:30:00Z,75,5,0,0,0,0,46,0,1018294,2,0,18.0,2,-14926,8368,23294,45,True,0
0,0,7,0,11.4,287,377,5,0,1.8,3.2,2020-07-26T15:00:00Z,90,11,0,0,0,0,47,0,981440,0,5,3.0,2,-26950,7947,34897,45,False,0
