date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts
2019-08-10 15:00:00,5,7,0,a,0,0,0.855516,0.670022,0.18549400000000005,"{'def': 20, 'att': 230}","{'def': 28, 'att': 274}",3,w,3,1,0.855516,0.670022,1.5457999999999998
2019-08-17 15:00:00,8,4,1,h,0,1,2.40461,1.00856,1.39605,"{'def': 35, 'att': 192}","{'def': 31, 'att': 275}",1,d,1,0,2.40461,1.00856,2.3339
2019-08-24 15:00:00,6,6,0,h,1,2,0.997711,2.07795,-1.080239,"{'def': 23, 'att': 211}","{'def': 20, 'att': 215}",0,l,0,0,0.997711,2.07795,0.5691
2019-08-31 15:00:00,7,16,0,a,1,4,0.861035,2.30818,-1.4471450000000001,"{'def': 16, 'att': 346}","{'def': 32, 'att': 366}",0,l,0,0,0.861035,2.30818,0.43790000000000007
2019-09-14 14:00:00,13,4,1,h,0,1,1.68545,0.341654,1.3437959999999998,"{'def': 28, 'att': 111}","{'def': 20, 'att': 242}",1,d,1,0,1.68545,0.341654,2.4816
2019-09-21 16:30:00,6,4,1,a,0,0,1.21592,1.09807,0.11784999999999979,"{'def': 21, 'att': 128}","{'def': 20, 'att': 458}",1,d,0,0,1.21592,1.09807,1.4292
2019-09-28 14:00:00,0,9,0,a,1,2,0.616263,3.50326,-2.886997,"{'def': 26, 'att': 332}","{'def': 24, 'att': 349}",0,l,0,0,0.616263,4.26443,0.0414
2019-10-05 12:30:00,12,4,0,h,0,0,2.60017,0.478504,2.121666,"{'def': 37, 'att': 301}","{'def': 17, 'att': 259}",3,w,3,1,2.60017,0.478504,2.8252
2019-10-19 15:00:00,10,7,0,a,1,2,1.32184,2.96692,-1.64508,"{'def': 21, 'att': 200}","{'def': 18, 'att': 271}",0,l,1,0,1.32184,2.96692,0.44210000000000005
2019-10-26 15:00:00,4,7,0,h,0,2,0.391623,1.04723,-0.655607,"{'def': 28, 'att': 237}","{'def': 28, 'att': 327}",3,w,3,1,1.15279,1.04723,1.4703
2019-11-02 15:00:00,15,5,0,h,0,0,2.65496,0.455082,2.199878,"{'def': 31, 'att': 216}","{'def': 19, 'att': 289}",3,w,2,1,2.65496,0.455082,2.7289
2019-11-10 14:00:00,2,9,0,a,1,3,1.1342,3.65299,-2.51879,"{'def': 35, 'att': 186}","{'def': 26, 'att': 311}",0,l,1,0,1.1342,3.65299,0.1845
2019-11-23 15:00:00,8,9,0,h,1,2,0.784706,2.748,-1.9632940000000003,"{'def': 15, 'att': 247}","{'def': 9, 'att': 243}",0,l,0,0,0.784706,3.50917,0.1059
