assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,319,0.00,0.00,0.00,0.00,4,0,0,0.0,0.0,2023-08-12T14:00:00Z,0,5,0,0,0,0,1,0,4328,0,1,4,0.0,0,0,0,0,50,False,0
0,0,0,0,0.0,319,0.00,0.00,0.00,0.00,26,0,0,0.0,0.0,2023-08-25T19:00:00Z,0,7,0,0,0,0,3,0,3487,0,0,3,0.0,0,-559,64,623,49,False,0
0,0,0,0,0.0,319,0.00,0.00,0.00,0.00,38,0,0,0.0,0.0,2023-09-01T19:00:00Z,0,19,0,0,0,0,4,0,3118,0,2,1,0.0,0,-466,50,516,49,True,0
0,0,0,0,0.0,319,0.00,0.00,0.00,0.00,44,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,10,0,0,0,0,5,0,2327,0,0,1,0.0,0,-784,0,784,49,False,0
0,0,0,0,0.0,319,0.00,0.00,0.00,0.00,58,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,20,0,0,0,0,6,0,2069,0,1,1,0.0,0,-268,0,268,49,True,0
0,0,0,0,0.0,319,0.00,0.00,0.00,0.00,63,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,9,0,0,0,0,7,0,1865,0,2,1,0.0,0,-203,0,203,49,False,0
0,0,0,0,0.0,319,0.00,0.00,0.00,0.00,15,0,0,0.0,0.0,2023-10-03T18:30:00Z,0,6,0,0,0,0,7,0,1865,0,2,1,0.0,0,-203,0,203,49,True,0
0,0,0,0,0.0,319,0.00,0.00,0.00,0.00,77,0,0,0.0,0.0,2023-10-07T11:30:00Z,0,18,0,0,0,0,8,0,1768,0,1,0,0.0,0,-106,0,106,49,True,0
0,0,0,0,0.0,319,0.00,0.00,0.00,0.00,88,0,0,0.0,0.0,2023-10-21T14:00:00Z,0,16,0,0,0,0,9,0,1683,0,2,2,0.0,0,-85,0,85,49,False,0
0,0,0,0,0.0,319,0.00,0.00,0.00,0.00,92,0,0,0.0,0.0,2023-10-29T14:00:00Z,0,2,0,0,0,0,10,0,1623,0,1,3,0.0,0,-60,0,60,49,False,0
0,0,0,0,0.0,319,0.00,0.00,0.00,0.00,105,0,0,0.0,0.0,2023-11-05T16:30:00Z,0,11,0,0,0,0,11,0,1585,0,1,1,0.0,0,-40,0,40,49,True,0
0,0,0,0,0.0,319,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,14,0,0,0,0,12,0,1541,0,0,1,0.0,0,-43,0,43,49,False,0
