assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,10,0,0,0.0,0.0,2023-08-14T19:00:00Z,0,20,0,0,0,0,1,0,6007,0,0,1,0.0,0,0,0,0,45,True,0
0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,18,0,0,0.0,0.0,2023-08-19T16:30:00Z,0,18,0,0,0,0,2,0,4150,0,0,2,0.0,0,-1928,43,1971,45,False,0
0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,16,0,0,0,0,3,0,3582,0,2,3,0.0,0,-687,72,759,44,True,0
0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,31,0,0,0.0,0.0,2023-09-03T15:30:00Z,0,1,0,0,0,0,4,0,3222,0,1,3,0.0,0,-433,49,482,44,False,0
0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,45,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,5,0,0,0,0,5,0,2920,0,3,1,0.0,0,-342,58,400,44,True,0
0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,54,0,0,0.0,0.0,2023-09-23T19:00:00Z,0,6,0,0,0,0,6,0,2810,0,1,0,0.0,0,-130,27,157,44,False,0
0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,65,0,0,0.0,0.0,2023-09-30T14:00:00Z,0,8,0,0,0,0,7,0,2689,0,1,0,0.0,0,-131,31,162,44,True,0
0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,78,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,4,0,0,0,0,8,0,2614,0,1,2,0.0,0,-79,39,118,43,True,0
0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,89,0,0,0.0,0.0,2023-10-21T19:00:00Z,0,17,0,0,0,0,9,0,2530,0,2,1,0.0,0,-87,31,118,43,False,0
0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,98,0,0,0.0,0.0,2023-10-29T15:30:00Z,0,13,0,0,0,0,10,0,2513,0,3,0,0.0,0,-26,39,65,43,True,0
0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,104,0,0,0.0,0.0,2023-11-04T12:30:00Z,0,10,0,0,0,0,11,0,2509,0,1,0,0.0,0,-10,69,79,43,False,0
0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,118,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,12,0,0,0,0,12,0,2459,0,0,1,0.0,0,-52,29,81,43,True,0
0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,123,0,0,0.0,0.0,2023-11-26T16:30:00Z,0,9,0,0,0,0,13,0,2431,0,3,0,0.0,0,-37,41,78,43,False,0
0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,138,0,0,0.0,0.0,2023-12-02T20:00:00Z,0,15,0,0,0,0,14,0,2415,0,0,1,0.0,0,-21,17,38,43,False,0
0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,7,0,0,0,0,15,0,2403,0,1,2,0.0,0,-17,10,27,43,True,0
0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,157,0,0,0.0,0.0,2023-12-09T15:00:00Z,0,3,0,0,0,0,16,0,2395,0,3,0,0.0,0,-11,19,30,43,True,0
0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,166,0,0,0.0,0.0,2023-12-17T16:30:00Z,0,11,0,0,0,0,17,0,2372,0,0,0,0.0,0,-23,15,38,43,False,0
0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,179,0,0,0.0,0.0,2023-12-23T12:30:00Z,0,19,0,0,0,0,18,0,2369,0,0,2,0.0,0,-3,21,24,43,False,0
0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,188,0,0,0.0,0.0,2023-12-26T20:00:00Z,0,2,0,0,0,0,19,0,2348,0,2,3,0.0,0,-23,10,33,43,True,0
0,0,0,0,0.0,389,0.00,0.00,0.00,0.00,197,0,0,0.0,0.0,2023-12-30T17:30:00Z,0,16,0,0,0,0,20,0,2326,0,1,2,0.0,0,-24,9,33,43,False,0
